price,year,odometer,title_status,transmission,drive,state
20990,2003,93080,clean,manual,4wd,or
9990,2003,194637,clean,automatic,fwd,ca
9000,2002,160000,clean,automatic,fwd,pa
20990,2003,93080,clean,manual,4wd,or
10995,2002,128525,clean,automatic,rwd,ca
11495,2002,125000,clean,automatic,rwd,ca
5500,1999,210414,clean,automatic,4wd,ca
5500,1999,310000,clean,automatic,4wd,ca
6995,2003,132052,clean,manual,4wd,nc
4800,2000,136000,clean,automatic,4wd,ny
6750,2003,150000,clean,automatic,rwd,il
3200,2000,170000,clean,automatic,4wd,mi
7200,1998,194524,clean,automatic,rwd,al
3995,2001,247199,clean,automatic,rwd,nc
5500,1996,292000,salvage,automatic,4wd,or
5900,2003,195000,clean,automatic,rwd,or
6995,1997,102000,clean,manual,rwd,ut
6000,1999,213657,clean,manual,4wd,oh
7990,2002,223417,clean,automatic,fwd,ca
9990,2003,194637,clean,automatic,fwd,ca
6500,2002,223000,clean,manual,4wd,vt
6000,2001,202000,clean,manual,rwd,ca
5900,2002,165000,salvage,automatic,4wd,vt
7000,2003,86800,clean,automatic,rwd,ri
4600,2003,286000,clean,manual,4wd,ri
10300,2004,220000,clean,automatic,rwd,ca
8995,2002,286175,clean,automatic,fwd,ca
6500,2003,115000,clean,automatic,rwd,va
13995,2003,89477,clean,automatic,rwd,sc
5500,1999,270611,clean,automatic,rwd,sc
8995,2002,286175,clean,automatic,rwd,ca
10500,2003,177685,clean,manual,4wd,co
9499,2001,72464,clean,automatic,4wd,va
2900,1996,185,clean,automatic,rwd,nv
7763,2004,232252,clean,other,4wd,mt
5000,2003,135434,clean,automatic,rwd,ok
2345,2001,136000,clean,automatic,rwd,ia
8995,1997,126370,clean,manual,4wd,co
11800,2001,142000,clean,automatic,4wd,tn
6250,2004,204000,rebuilt,automatic,rwd,tn
8750,2003,171751,salvage,manual,4wd,nc
4000,1997,253000,clean,automatic,rwd,tn
1500,2001,242000,salvage,automatic,rwd,tn
3995,1998,146000,clean,automatic,rwd,ia
9500,1999,220000,clean,manual,4wd,co
7800,1997,212234,clean,automatic,4wd,tn
6000,2004,185423,clean,automatic,4wd,md
12200,2004,98581,clean,manual,4wd,ia
3636,1998,195000,clean,manual,rwd,nj
