price,year,odometer,title_status,transmission,drive,state
27999,2017,34879,clean,automatic,rwd,hi
27487,2017,41569,clean,automatic,rwd,hi
27987,2017,18535,clean,automatic,rwd,hi
23500,2016,39000,clean,automatic,4wd,or
32472,2018,29080,clean,automatic,4wd,or
24988,2016,31293,clean,automatic,fwd,hi
28880,2018,18888,clean,automatic,rwd,hi
39988,2018,15455,clean,automatic,rwd,hi
23995,2016,57156,clean,automatic,rwd,hi
28000,2016,34700,clean,automatic,4wd,hi
30000,2017,43831,clean,automatic,4wd,ca
31995,2018,39462,clean,automatic,4wd,hi
30899,2017,23502,clean,automatic,rwd,ca
28495,2017,25364,clean,automatic,rwd,ca
22995,2017,126688,clean,automatic,4wd,mo
27980,2016,77000,clean,automatic,4wd,oh
29000,2018,14000,clean,automatic,rwd,hi
24872,2016,32132,clean,automatic,rwd,id
28900,2016,43179,clean,automatic,4wd,tn
29900,2017,35777,clean,automatic,4wd,tn
29995,2017,26238,rebuilt,automatic,4wd,or
30952,2016,28104,clean,automatic,4wd,tx
18950,2017,50925,salvage,automatic,rwd,ca
32999,2018,22641,clean,automatic,4wd,tx
29750,2016,18133,clean,automatic,4wd,ca
17000,2017,34000,rebuilt,automatic,rwd,or
29675,2017,88062,clean,automatic,4wd,mo
29988,2016,67244,clean,automatic,4wd,tx
24990,2016,94026,clean,automatic,4wd,al
23999,2017,30000,salvage,automatic,rwd,ca
27975,2018,14738,clean,automatic,4wd,ma
29999,2019,21570,clean,automatic,4wd,id
28950,2019,12283,salvage,automatic,4wd,mo
18398,2017,82494,clean,automatic,fwd,ca
26997,2016,36050,clean,automatic,fwd,ca
25997,2018,19556,clean,automatic,fwd,ca
26997,2017,60830,clean,automatic,fwd,ca
34597,2018,21736,clean,automatic,4wd,ca
28000,2017,14500,salvage,manual,4wd,id
31999,2017,40731,clean,automatic,4wd,ca
22999,2016,21811,clean,automatic,rwd,or
29995,2017,26238,rebuilt,automatic,4wd,or
23525,2016,50033,clean,automatic,rwd,tx
32786,2018,19313,clean,manual,4wd,id
31742,2017,37219,clean,automatic,4wd,id
72500,2019,228,clean,manual,4wd,id
36998,2017,39272,clean,manual,4wd,id
27524,2018,17817,clean,automatic,rwd,tx
26915,2016,45350,clean,automatic,rwd,tx
30981,2019,18987,clean,automatic,4wd,tx
29995,2017,26238,rebuilt,automatic,4wd,or
30000,2019,24040,clean,automatic,4wd,id
30995,2017,34106,clean,automatic,4wd,id
29995,2017,26238,rebuilt,automatic,4wd,id
33790,2019,16899,clean,automatic,4wd,id
29675,2017,88062,clean,automatic,4wd,mo
24995,2017,92353,clean,automatic,rwd,ca
24995,2017,92353,clean,automatic,rwd,ca
24699,2016,53909,clean,automatic,4wd,ca
29675,2017,88062,clean,automatic,4wd,mo
30000,2017,43000,clean,automatic,4wd,ga
25000,2016,36055,rebuilt,automatic,4wd,mn
29452,2017,22332,clean,automatic,rwd,ca
24995,2017,92353,clean,automatic,rwd,ca
32995,2019,21528,clean,automatic,rwd,tx
33995,2017,49572,clean,automatic,4wd,tx
30753,2017,34890,clean,automatic,4wd,id
28998,2017,42292,clean,automatic,4wd,id
29952,2017,31141,clean,automatic,4wd,id
24980,2018,19586,clean,automatic,fwd,id
24980,2018,19586,clean,automatic,fwd,id
19980,2016,82552,clean,automatic,4wd,id
26980,2017,92750,clean,automatic,4wd,id
32700,2018,35200,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
27975,2018,14738,clean,automatic,4wd,ma
24991,2018,14606,clean,automatic,4wd,or
30991,2019,11847,clean,automatic,4wd,or
22991,2020,1257,clean,automatic,fwd,or
34495,2018,19500,lien,automatic,4wd,tx
31777,2016,45769,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
25825,2016,70855,clean,manual,4wd,mt
30898,2018,37152,clean,automatic,4wd,id
33500,2017,64000,clean,automatic,4wd,id
32998,2018,9411,clean,automatic,4wd,id
27991,2016,40403,clean,automatic,fwd,or
29995,2017,26238,rebuilt,automatic,4wd,id
32700,2018,35200,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
31777,2016,45769,clean,automatic,4wd,ca
31650,2017,37500,clean,automatic,4wd,ca
11900,2017,24458,clean,automatic,rwd,mi
29998,2016,42905,clean,automatic,4wd,id
32892,2017,30840,clean,automatic,4wd,ca
32995,2018,25745,clean,automatic,4wd,id
31900,2017,12600,clean,automatic,4wd,id
34910,2019,6742,clean,automatic,4wd,ok
32999,2018,22641,clean,automatic,4wd,tx
33500,2019,17250,lien,automatic,4wd,nc
32995,2019,12931,clean,automatic,4wd,ut
25190,2019,23890,clean,automatic,rwd,ok
27990,2017,46210,clean,automatic,4wd,or
32700,2018,35200,clean,automatic,4wd,ca
26995,2017,22204,clean,automatic,4wd,vt
32700,2018,35200,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
29900,2017,20684,clean,manual,4wd,ca
30000,2016,56197,clean,automatic,4wd,ca
33500,2019,23200,lien,automatic,4wd,nc
42077,2019,18638,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
32700,2018,35200,clean,automatic,4wd,ca
32700,2018,35200,clean,automatic,4wd,ca
30777,2019,16237,clean,automatic,4wd,vt
27777,2016,100013,clean,automatic,4wd,ca
34990,2018,8319,clean,automatic,4wd,or
28990,2016,60118,clean,automatic,4wd,or
22995,2016,104994,clean,automatic,4wd,ca
29480,2019,24667,clean,automatic,4wd,id
31698,2018,17067,clean,automatic,4wd,id
28945,2018,42604,clean,automatic,4wd,id
31350,2017,35000,clean,automatic,4wd,mi
27977,2016,39340,clean,automatic,4wd,oh
29495,2018,22342,clean,automatic,fwd,ca
29849,2017,88062,clean,automatic,4wd,ar
29495,2018,22342,clean,automatic,fwd,ca
23500,2016,39000,clean,automatic,4wd,or
32990,2017,35476,clean,automatic,4wd,ca
32990,2017,35476,clean,automatic,4wd,ca
35997,2017,17797,clean,automatic,4wd,or
35997,2017,17797,clean,automatic,4wd,or
28000,2017,56000,clean,automatic,4wd,nc
23999,2017,85967,clean,automatic,4wd,va
31999,2017,38710,clean,automatic,4wd,or
28995,2017,38008,clean,automatic,4wd,wi
24500,2017,49000,clean,automatic,4wd,ca
26900,2016,70270,clean,manual,4wd,ca
33500,2020,1700,clean,manual,4wd,al
29999,2016,60095,clean,automatic,4wd,wa
32955,2016,30702,clean,automatic,4wd,ca
34950,2016,20810,clean,automatic,4wd,wa
32998,2019,1954,clean,automatic,4wd,wa
28999,2016,61818,clean,automatic,rwd,ca
35997,2017,17797,clean,automatic,4wd,or
35997,2017,17797,clean,automatic,4wd,or
20399,2017,52375,clean,automatic,fwd,ca
28997,2017,38125,clean,automatic,rwd,ca
26999,2017,50679,clean,automatic,rwd,ca
24900,2017,71000,lien,automatic,rwd,nc
23760,2017,29301,clean,automatic,rwd,ia
27777,2016,100013,clean,automatic,4wd,ca
32700,2018,35200,clean,automatic,4wd,ca
32700,2018,35200,clean,automatic,4wd,ca
27777,2016,100013,clean,automatic,4wd,ca
31350,2017,35000,clean,automatic,4wd,mi
40999,2020,3650,lien,automatic,4wd,nc
31350,2017,35000,clean,automatic,4wd,mi
29675,2017,88062,clean,automatic,4wd,il
18987,2016,33625,clean,automatic,rwd,nc
25500,2019,4500,clean,automatic,rwd,fl
39988,2018,15000,clean,manual,4wd,tx
25860,2016,58896,clean,automatic,4wd,pa
28800,2017,48500,clean,automatic,4wd,or
23500,2016,39000,clean,automatic,4wd,or
17950,2018,6829,salvage,automatic,4wd,ut
41997,2020,7,clean,automatic,4wd,or
35997,2017,17797,clean,automatic,4wd,or
22797,2017,62914,clean,automatic,4wd,oh
34694,2017,17147,clean,automatic,4wd,ca
29995,2016,88251,clean,automatic,4wd,ks
29995,2017,37497,clean,automatic,4wd,vt
27975,2018,14738,clean,automatic,4wd,vt
30777,2019,16237,clean,automatic,4wd,ri
26795,2017,49407,clean,automatic,4wd,va
36500,2018,8900,clean,automatic,4wd,ca
36750,2018,19763,clean,manual,4wd,ca
31777,2016,45769,clean,automatic,4wd,ca
30500,2017,29400,clean,automatic,4wd,co
29513,2017,88062,clean,automatic,4wd,mo
27000,2016,40500,clean,automatic,4wd,ca
40000,2018,8071,clean,automatic,4wd,ca
23480,2017,45543,clean,automatic,4wd,nj
30952,2016,28104,clean,automatic,4wd,tx
29513,2017,88062,clean,automatic,4wd,mo
29513,2017,88062,clean,automatic,4wd,mo
28000,2016,47207,lien,automatic,4wd,mt
32900,2018,32000,clean,automatic,4wd,mt
29999,2018,22307,clean,automatic,rwd,ga
23950,2019,1567,salvage,automatic,4wd,nj
30990,2019,7877,clean,automatic,4wd,sd
24901,2016,44701,clean,automatic,rwd,tx
27917,2018,17817,clean,automatic,rwd,tx
22495,2017,17776,clean,automatic,rwd,tn
